RISK_RATED_AREA_B,NCD_GRANTED_YEARS_B,RISK_RATED_AREA_C,SUM_INSURED_CONTENTS,NCD_GRANTED_YEARS_C,SPEC_SUM_INSURED,SPEC_ITEM_PREM,UNSPEC_HRP_PREM,BEDROOMS,ROOF_CONSTRUCTION,WALL_CONSTRUCTION,LISTED,MAX_DAYS_UNOCC,OWNERSHIP_TYPE,PAYING_GUESTS,PROP_TYPE,YEARBUILT,MTA_FAP,MTA_APRP,LAST_ANN_PREM_GROSS,Gen_CLAIM3YEARS,Gen_BUS_USE,Gen_AD_BUILDINGS,Gen_AD_CONTENTS,Gen_CONTENTS_COVER,Gen_BUILDINGS_COVER,Gen_P1_POLICY_REFUSED,Gen_P1_SEX,Gen_APPR_ALARM,Gen_APPR_LOCKS,Gen_FLOODING,Gen_NEIGH_WATCH,Gen_SAFE_INSTALLED,Gen_SEC_DISC_REQ,Gen_SUBSIDENCE,Gen_LEGAL_ADDON_PRE_REN,Gen_LEGAL_ADDON_POST_REN,Gen_HOME_EM_ADDON_PRE_REN,Gen_HOME_EM_ADDON_POST_REN,Gen_GARDEN_ADDON_PRE_REN,Gen_GARDEN_ADDON_POST_REN,Gen_KEYCARE_ADDON_PRE_REN,Gen_KEYCARE_ADDON_POST_REN,Gen_HP1_ADDON_PRE_REN,Gen_HP1_ADDON_POST_REN,Gen_HP2_ADDON_PRE_REN,Gen_HP2_ADDON_POST_REN,Gen_HP3_ADDON_PRE_REN,Gen_HP3_ADDON_POST_REN,Gen_MTA_FLAG,P1_EMP_STATUS_A,P1_EMP_STATUS_C,P1_EMP_STATUS_E,P1_EMP_STATUS_F,P1_EMP_STATUS_H,P1_EMP_STATUS_I,P1_EMP_STATUS_N,P1_EMP_STATUS_R,P1_EMP_STATUS_S,P1_EMP_STATUS_U,P1_EMP_STATUS_V,P1_MAR_STATUS_A,P1_MAR_STATUS_B,P1_MAR_STATUS_C,P1_MAR_STATUS_D,P1_MAR_STATUS_M,P1_MAR_STATUS_N,P1_MAR_STATUS_O,P1_MAR_STATUS_P,P1_MAR_STATUS_S,P1_MAR_STATUS_W,OCC_STATUS_HH,OCC_STATUS_LP,OCC_STATUS_OT,OCC_STATUS_PH,OCC_STATUS_UN,OCC_STATUS_WD,OCC_STATUS_WE,PAYMENT_METHOD_DD-Other,PAYMENT_METHOD_NonDD,PAYMENT_METHOD_PureDD,POL_STATUS_Cancelled,POL_STATUS_Lapsed,POL_STATUS_Live,POL_STATUS_Unknown
4,7,14,50000,7,0,0,27.26,3,11,15,3,0,8,0,10,1946,51.45,0,249.7,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,50000,7,0,0,0,1,11,15,3,0,8,0,25,1920,51.45,0,104.94,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,4,0,50000,7,350,2.04,0,3,11,15,3,0,8,0,18,1960,51.45,0,222.88,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,7,0,50000,7,0,0,0,3,11,15,3,0,8,0,1,1946,51.45,0,235.8,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6,7,5,0,0,0,0,0,4,11,15,3,0,8,0,2,1960,171.9,171.9,171.9,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,4,50000,7,0,0,0,3,11,15,3,0,8,0,1,1960,51.45,0,66.32,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,11,50000,7,0,0,0,2,11,15,3,0,14,0,48,1980,51.45,0,64.46,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,7,0,50000,5,8300,38.14,26.81,2,11,15,3,0,8,0,1,1946,316,316,316,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5,5,2,50000,7,0,0,14.86,3,11,15,3,0,3,0,1,1960,51.45,0,271.46,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,50000,7,0,0,0,3,11,15,3,0,8,0,2,1960,54.55,0,54.55,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
19,7,10,50000,7,0,0,0,3,11,15,3,0,8,0,19,1920,51.45,0,344.03,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,7,0,50000,7,5000,30.33,0,4,11,15,3,0,8,0,2,1990,294.49,294.49,294.49,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,4,2,50000,7,0,0,17.51,2,11,15,3,0,3,0,1,1980,51.45,0,183.75,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,6,0,50000,6,0,0,0,3,11,15,3,30,8,0,10,1946,51.45,0,167.24,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12,4,2,50000,4,0,0,61.7,4,11,15,3,0,3,0,2,1980,51.45,0,440.31,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9,6,6,50000,6,0,0,0,3,11,15,3,0,3,0,19,1920,51.45,0,248.97,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,6,4,50000,6,0,0,0,3,11,15,3,0,8,0,10,1920,257.63,257.63,257.63,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9,6,6,50000,6,0,0,0,3,11,15,3,0,8,0,2,1960,51.45,0,156.81,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,8,2,50000,8,0,0,0,4,11,15,3,0,3,0,2,1980,51.45,0,235.14,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,8,6,50000,8,0,0,0,3,11,15,3,0,3,0,19,1900,51.45,0,393.13,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,7,50000,6,0,0,24.18,2,11,15,3,0,8,0,7,1980,51.45,0,131.28,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9,6,1,50000,3,1800,42.56,44.39,5,11,15,3,0,3,0,2,1980,517.75,0,517.75,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,3,2,50000,3,550,13.01,44.39,5,11,15,3,0,3,0,2,1980,356.58,0,356.58,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,8,1,50000,8,0,0,0,5,11,15,3,0,8,0,2,1946,390.27,390.27,390.27,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,8,0,50000,8,0,0,44.07,5,11,15,3,0,8,0,2,1900,51.45,0,349.31,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11,3,13,50000,3,4000,43.19,0,3,11,15,3,0,8,0,10,1869,461.95,0,461.95,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7,6,19,50000,6,600,24.2,0,3,11,15,3,0,3,0,19,1900,422.32,422.32,422.32,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10,7,11,50000,7,0,0,0,3,11,15,3,0,8,0,1,1990,203.75,203.75,203.75,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,7,5,0,0,0,0,0,2,11,15,3,0,3,0,18,1946,51.45,0,82.23,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,7,0,50000,7,2000,7.93,0,4,11,15,3,0,8,0,2,1990,156.91,0,156.91,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,7,0,50000,7,0,0,0,3,11,15,3,0,8,0,10,1960,156.93,156.93,156.93,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10,7,5,50000,7,0,0,0,3,11,15,3,0,8,0,1,1960,51.45,0,223.63,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,7,0,50000,4,0,0,0,3,11,15,3,0,8,0,10,1946,162.68,162.68,162.68,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,7,5,0,0,0,0,0,3,11,15,3,0,8,0,10,1946,51.45,0,138.89,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,25,50000,7,0,0,27.5,2,11,15,3,0,8,0,26,1920,51.45,0,152.99,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17,7,6,50000,7,0,0,11.8,1,11,15,3,0,8,0,9,1960,179.94,179.94,179.94,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13,6,4,50000,4,0,0,14.86,3,11,15,3,0,8,0,2,1960,263.41,73.1,263.41,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,7,0,50000,4,4500,15.14,19.59,4,11,15,3,0,8,0,10,2000,51.45,0,153.65,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,5,50000,7,0,0,11.06,2,11,15,3,0,18,0,18,1980,51.45,0,75.77,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,9,50000,7,0,0,0,2,11,15,3,0,8,0,19,1990,51.45,0,54.35,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,13,50000,7,0,0,29.47,3,11,15,3,0,8,0,10,1960,95.66,95.66,95.66,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,7,5,50000,7,0,0,21.98,2,11,15,3,0,8,0,19,1869,201.41,201.41,201.41,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
28,7,8,50000,7,0,0,0,3,11,15,3,0,8,0,1,1960,231.76,0,231.76,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,16,50000,7,0,0,0,3,11,15,3,0,12,0,18,1946,51.45,0,91.97,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15,7,1,50000,7,0,0,14.86,3,11,15,3,0,8,0,10,1946,207.15,207.15,207.15,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,7,0,50000,7,0,0,0,3,11,15,3,0,8,0,10,1920,176.73,176.73,176.73,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,11,50000,7,250,7.88,21.43,3,11,15,3,0,3,0,10,1960,51.45,0,170.47,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
32,7,32,50000,7,0,0,24.2,4,11,15,3,0,8,0,10,1920,366.32,0,366.32,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,7,5,0,0,0,0,0,4,11,15,3,0,3,0,2,1980,51.45,0,255.67,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6,7,2,50000,7,0,0,14.86,2,11,15,3,0,3,0,9,1960,173.93,0,173.93,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17,7,19,50000,7,0,0,46.41,4,11,15,3,0,3,0,10,1870,618.7,618.7,618.7,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,7,5,0,0,0,0,0,2,11,15,3,0,3,0,2,1900,173.61,173.61,173.61,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7,7,5,0,0,0,0,0,2,11,15,3,0,8,0,4,1946,141.88,-1.85,141.88,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,10,50000,7,0,0,0,2,11,15,3,0,12,0,32,1960,51.45,0,117.21,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,7,3,50000,7,0,0,0,2,11,15,3,0,8,0,26,1900,214.74,214.74,214.74,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,17,50000,7,0,0,0,3,11,15,3,0,14,0,19,1960,51.45,0,184.97,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3,7,13,50000,7,0,0,0,2,11,15,3,0,8,0,1,1960,51.45,0,204.55,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,9,50000,7,0,0,0,3,11,15,3,0,12,0,10,1920,51.45,0,52.13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,7,0,50000,2,0,0,0,4,11,15,3,0,3,0,2,1980,334.59,0,334.59,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
35,7,11,50000,7,0,0,24.04,3,11,15,3,0,3,0,10,1920,318.03,318.03,318.03,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,2,50000,5,0,0,0,3,11,15,3,0,14,0,10,1920,51.45,0,53.04,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
31,7,22,50000,7,0,0,24.04,4,11,15,3,0,8,0,2,1870,423.54,423.54,423.54,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,4,2,50000,4,0,0,0,3,11,15,3,0,8,0,10,1920,51.45,0,213.44,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,7,0,50000,7,0,0,0,3,11,15,3,0,8,0,10,1946,158.11,158.11,158.11,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4,7,10,50000,7,0,0,0,3,11,15,3,0,8,0,18,1960,51.45,0,155.29,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,50000,7,600,3.82,0,3,11,15,3,0,8,0,2,1920,257.74,0,257.74,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8,7,7,50000,7,0,0,0,2,11,15,3,0,8,0,1,1960,51.45,0,184.87,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5,8,6,50000,8,2800,22.82,0,4,11,15,3,0,3,0,2,1980,274.51,274.51,274.51,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,50000,8,0,0,0,4,11,15,3,0,8,0,1,1946,51.45,0,80.96,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,8,6,50000,8,0,0,14.86,3,11,15,3,0,8,0,10,1946,51.45,0,320.3,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5,8,6,50000,8,0,0,0,3,11,15,3,0,3,0,19,1946,51.45,0,314.52,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
